name	street_address	postal_code	opening_date	latitude	longitude
1123 HIGHWAY 79 / 167 BYPASS	1123 HIGHWAY 79 / 167 BYPASS	71742	1980 	33.8342	-92.4342
1174 PONY EXPRESS HWY	1174 PONY EXPRESS HWY	66508	1980 	39.8527	-96.6396
2207 IOWA	2207 IOWA	66434	1980 	39.8572	-95.545
1618 NORTH OHIO STREET	1618 NORTH OHIO STREET	67010	1980 	37.6807	-96.9815
427 HWY 425 NORTH	427 HWY 425 NORTH	71655	1980 	33.6209	-91.7627
HIGHWAY 65 SOUTH	HIGHWAY 65 SOUTH	71639	1980 	33.8961	-91.4874
HWY 150/2206 STATE ST	HWY 150/2206 STATE ST	62233	1980 	37.9218	-89.8284
2900 PEPPERRELL PKWY	2900 PEPPERRELL PKWY	36801	1980 	32.6605	-85.3992
300 MAIN STREET	300 MAIN STREET	67357	1980 	37.3399	-95.2583
2202 PIKE RD	2202 PIKE RD	67156	1980 	37.2566	-96.9789
1201 W 8TH	1201 W 8TH	67152	1980 	37.269	-97.4125
2200 BROOKMEAD DRIVE	2200 BROOKMEAD DRIVE	38401	1981 	35.6198	-87.0357
4019 CENTRAL AVENUE	4019 CENTRAL AVENUE	71913	1981 	34.4706	-93.088
906 WEST MAIN STREET	906 WEST MAIN STREET	71040	1981 	32.7741	-93.0122
OKLAHOMA HWY 9 EAST	OKLAHOMA HWY 9 EAST	74462	1981 	35.273	-95.1633
1645 EAST INDUSTRIAL	1645 EAST INDUSTRIAL	71105	1981 	32.4579	-93.7133
23561 US HWY 59	23561 US HWY 59	77365	1981 	30.1022	-95.2575
2518 HILLSBORO BLVD	2518 HILLSBORO BLVD	37355	1981 	35.5001	-86.0841
4550 GRAVOIS ROAD	4550 GRAVOIS ROAD	63051	1981 	38.4053	-90.5706
201 NO. MATTES AVENUE	201 NO. MATTES AVENUE	62471	1981 	38.9618	-89.1098
HWY 16 & 66 & 48	HWY 16 & 66 & 48	74010	1981 	35.8435	-96.3818
961 N MARKET STREET	961 N MARKET STREET	62298	1981 	38.326	-90.1461
525 NORTH CITY SERVICE HWY	525 NORTH CITY SERVICE HWY	70663	1981 	30.2452	-93.3636
6140A UNIV DRIVE	6140A UNIV DRIVE	35806	1981 	34.7481	-86.6832
1701 NORTH MAIN	1701 NORTH MAIN	42320	1981 	37.3773	-86.8836
1110 WEST GENTRY	1110 WEST GENTRY	74426	1981 	35.4439	-95.5439
1530 W. SPRINGFIELD RD	1530 W. SPRINGFIELD RD	62568	1981 	39.5489	-89.2969
3413 WEST LOOP	3413 WEST LOOP	77437	1981 	29.1977	-96.2774
2121 HWY 16 SOUTH	2121 HWY 16 SOUTH	76450	1981 	33.0819	-98.6009
1208 WEST HIGHWSY 28	1208 WEST HIGHWSY 28	65066	1981 	38.3389	-91.4952
1717 SOUTH COLLEGE STREET	1717 SOUTH COLLEGE STREET	36830	1981 	32.5771	-85.4728
PO BOX 12 1003 WEST NEWTON	PO BOX 12 1003 WEST NEWTON	65084	1981 	38.4286	-92.8497
200 HIGHWAY 64 WEST	200 HIGHWAY 64 WEST	72921	1981 	35.4889	-94.209
3919 NO. MALL AVE	3919 NO. MALL AVE	72703	1981 	36.1071	-94.1159
2004 EAST MAIN	2004 EAST MAIN	74023	1981 	35.9733	-96.7575
601 BELT LINE ROAD	601 BELT LINE ROAD	62234	1981 	38.6793	-89.9941
2365 HIGHWAY 43 WEST	2365 HIGHWAY 43 WEST	35594	1981 	33.9255	-87.7895
855 S CHEROKEE DRIVE	855 S CHEROKEE DRIVE	65340	1981 	39.1052	-93.1878
810 HURST STREET	810 HURST STREET	75935	1981 	31.7691	-94.19
5520 HWY 80 EAST	5520 HWY 80 EAST	39208	1981 	32.2807	-90.1071
735 HWY 377 EAST	735 HWY 377 EAST	76048	1981 	32.4247	-97.7889
1905 NORTH 14 AVE	1905 NORTH 14 AVE	67801	1981 	37.7553	-100.026
EAST LEE STREET	EAST LEE STREET	72740	1981 	36.1161	-93.6861
13795 SOUTH STATE HIGHWAY 51	13795 SOUTH STATE HIGHWAY 51	74429	1981 	35.9479	-95.6377
2900 S. MEM PKWY(DRAKE AVE)	2900 S. MEM PKWY(DRAKE AVE)	35801	1981 	34.7288	-86.5732
2536 AIRLINE DR	2536 AIRLINE DR	71111	1981 	32.5523	-93.7084
US HIGHWAY 11	US HIGHWAY 11	35470	1981 	32.5783	-88.1604
209 ARIZONA AVENUE	209 ARIZONA AVENUE	66436	1981 	39.467	-95.7132
2004 WEST MARLER LANE	2004 WEST MARLER LANE	65721	1981 	37.0211	-93.2154
2720 EAST HWY 190	2720 EAST HWY 190	76522	1981 	31.1311	-97.9167
2101 PRINCETON RD	2101 PRINCETON RD	66067	1981 	38.615	-95.2736
1100 NO. HIGHWAY 96	1100 NO. HIGHWAY 96	77656	1981 	30.3906	-94.1806
100 NO. LHS DRIVE	100 NO. LHS DRIVE	77657	1981 	30.2405	-94.2017
1202 E BROADWAY	1202 E BROADWAY	77954	1981 	29.0965	-97.288
3200 SOUTH BROADWAY	3200 SOUTH BROADWAY	73013	1981 	35.6238	-97.4791
275 WALTON DR	275 WALTON DR	37185	1981 	36.0854	-87.8163
2270 WEST MAIN STREET	2270 WEST MAIN STREET	38801	1981 	34.2362	-88.7567
800 EAST MAIN STREET	800 EAST MAIN STREET	73096	1981 	35.5276	-98.7126
2171 SOUTH HIGHLAND AVE	2171 SOUTH HIGHLAND AVE	38301	1981 	35.6076	-88.8196
15445 HIGHWAY 24	15445 HIGHWAY 24	35650	1981 	34.4965	-87.278
2410 EAST EXPRESSWAY 83	2410 EAST EXPRESSWAY 83	78572	1981 	26.2344	-98.3421
1200 E. JACKSON AVE.	1200 E. JACKSON AVE.	78503	1981 	26.172	-98.2504
2440 GILMER ROAD	2440 GILMER ROAD	75604	1981 	32.5238	-94.8069
58485 BELLVIEW ROAD	58485 BELLVIEW ROAD	70764	1981 	30.2707	-91.2485
1400 REES STREET	1400 REES STREET	70517	1981 	30.3013	-91.8617
13675 HWY 43	13675 HWY 43	35653	1981 	34.5195	-87.7808
570 ENON SPRINGS ROAD	570 ENON SPRINGS ROAD	37167	1981 	35.9685	-86.5223
1400 LOWE'S BLVD.	1400 LOWE'S BLVD.	76542	1981 	31.027	-97.7672
42417 HWY 195	42417 HWY 195	35565	1981 	34.2254	-87.6118
809 NORTH 12TH STREET	809 NORTH 12TH STREET	42071	1981 	36.6174	-88.2875
630 COLONIAL PROMENADE PKWY	630 COLONIAL PROMENADE PKWY	35007	1981 	33.2324	-86.8087
1724 W UNIVERSITY DRIVE	1724 W UNIVERSITY DRIVE	78539	1981 	26.3441	-98.1801
1225 PARIS ROAD	1225 PARIS ROAD	42066	1981 	36.7338	-88.6345
3220 IRVING COBB DRIVE	3220 IRVING COBB DRIVE	42003	1981 	37.0442	-88.5905
214 HAYNES STREET	214 HAYNES STREET	35160	1981 	33.4154	-86.1091
2200 SPARKMAN DRIVE	2200 SPARKMAN DRIVE	35810	1981 	34.7762	-86.6134
11610 MEMORIAL PKWY SOUTH	11610 MEMORIAL PKWY SOUTH	35803	1981 	34.603	-86.5429
1283 BROAD ST	1283 BROAD ST	29150	1981 	33.9164	-80.3574
2035 WHISKEY ROAD	2035 WHISKEY ROAD	29803	1981 	33.486	-81.7095
230 KELLEY STREET	230 KELLEY STREET	29560	1981 	33.8598	-79.7542
2812 MAIN ST	2812 MAIN ST	29108	1981 	34.2829	-81.6164
1310 NORTH FRASER	1310 NORTH FRASER	29440	1981 	33.3893	-79.3264
536 RADFORD BLVD	536 RADFORD BLVD	29536	1981 	34.4139	-79.3651
9880 DORCHESTER ROAD	9880 DORCHESTER ROAD	29418	1981 	32.8795	-80.0591
441 N DUNCAN BYPASS/SUITE A	441 N DUNCAN BYPASS/SUITE A	29379	1981 	34.714	-81.605
1023 SOUTH PENDELTON STREET	1023 SOUTH PENDELTON STREET	29642	1981 	34.7899	-82.5646
2240 WEST DEKALB ST.	2240 WEST DEKALB ST.	29020	1981 	34.2789	-80.5914
6000 OGEECHEE ROAD	6000 OGEECHEE ROAD	31419	1981 	31.9862	-81.2026
165 WALTON DRIVE	165 WALTON DRIVE	29341	1981 	35.1043	-81.6923
150 ALTAMA CONNECTOR	150 ALTAMA CONNECTOR	31525	1981 	31.261	-81.4983
1451 WOODRUFF ROAD	1451 WOODRUFF ROAD	29607	1981 	34.8256	-82.341
6134 WHITE HORSE ROAD	6134 WHITE HORSE ROAD	29611	1981 	34.8407	-82.4423
801 CHESTERFIELD HWY	801 CHESTERFIELD HWY	29520	1981 	34.6886	-79.9232
10820 N. KINGS HWY	10820 N. KINGS HWY	29572	1981 	33.7651	-78.791
651 HWY 28 BYPASS	651 HWY 28 BYPASS	29624	1981 	34.4781	-82.6455
300 CLINIC DRIVE	300 CLINIC DRIVE	42240	1981 	36.8668	-87.4762
1880 NORTH MAIN ST	1880 NORTH MAIN ST	37160	1981 	35.4707	-86.4597
768 SOUTH JEFFERSON AVE	768 SOUTH JEFFERSON AVE	38501	1981 	36.1832	-85.5205
2510 REDMOND CIRCLE	2510 REDMOND CIRCLE	30165	1981 	34.2814	-85.2383
7044 CHARLOTTE PIKE	7044 CHARLOTTE PIKE	37209	1981 	36.1513	-86.8559
517 WEST AVALON AVE	517 WEST AVALON AVE	35661	1981 	34.7599	-87.6271
1011 U.S. HWY 72 EAST	1011 U.S. HWY 72 EAST	35611	1981 	34.784	-87.0277
2800 SPRING AVN. S.W	2800 SPRING AVN. S.W	35603	1981 	34.5391	-86.9573
1815 DECATUR PIKE	1815 DECATUR PIKE	37303	1981 	35.4414	-84.6198
725 CAMPBELLSVILLE BYPASS	725 CAMPBELLSVILLE BYPASS	42718	1981 	37.3723	-85.3549
2111 NORTH JACKSON STREET	2111 NORTH JACKSON STREET	37388	1981 	35.3575	-86.2148
915 NO. CHANCERY ST, SUITE 100	915 NO. CHANCERY ST, SUITE 100	37110	1981 	35.6873	-85.787
2545 E WALNUT AVE	2545 E WALNUT AVE	30721	1981 	34.7807	-84.9399
626 OLIVE STREET SW	626 OLIVE STREET SW	35055	1981 	34.1679	-86.8251
615 S CUMBERLAND ST	615 S CUMBERLAND ST	37087	1981 	36.2403	-86.2927
1030 HUNTERS CROSSING DRIVE	1030 HUNTERS CROSSING DRIVE	37701	1981 	35.7847	-83.9796
1112 NASHVILLE PIKE	1112 NASHVILLE PIKE	37066	1981 	36.389	-86.4548
1601 W REELFOOT AVE	1601 W REELFOOT AVE	38261	1981 	36.4269	-89.0727
1102 NO. GATEWAY AVE	1102 NO. GATEWAY AVE	37854	1981 	35.8618	-84.7004
2650 LAKE ROAD	2650 LAKE ROAD	38024	1981 	36.038	-89.3861
1075 COSBY HWY	1075 COSBY HWY	37821	1981 	35.9633	-83.2012
3755 E ANDREW JOHNSON HWY	3755 E ANDREW JOHNSON HWY	37745	1981 	36.2299	-82.8141
11697 U.S. HWY 431	11697 U.S. HWY 431	35976	1981 	34.3508	-86.3048
2000 OLD FORT PARKWAY	2000 OLD FORT PARKWAY	37129	1981 	35.8966	-86.4243
2130 NO.LOCUST AVE	2130 NO.LOCUST AVE	38464	1981 	35.2596	-87.3752
547 WEST CHURCH ST.	547 WEST CHURCH ST.	38351	1981 	35.6584	-88.4054
475 SO. DAVY CROCKETT PKWY	475 SO. DAVY CROCKETT PKWY	37813	1981 	36.186	-83.2747
2542 NORTH MAIN STREET	2542 NORTH MAIN STREET	38555	1981 	35.9293	-85.0593
5520 NOLENSVILLE PIKE	5520 NOLENSVILLE PIKE	37211	1981 	36.0793	-86.7258
177 WASHINGTON DRIVE	177 WASHINGTON DRIVE	42503	1981 	37.1123	-84.588
1001 OVER MOUNTAIN AVENUE	1001 OVER MOUNTAIN AVENUE	37643	1981 	36.3553	-82.1884
2001 GLENN BLDV SW	2001 GLENN BLDV SW	35968	1981 	34.4605	-85.7674
100 WALTON AVE	100 WALTON AVE	40422	1981 	37.6444	-84.7886
2480 US HWY 41 NORTH	2480 US HWY 41 NORTH	42420	1981 	37.8251	-87.5606
2232 GALLATIN PIKE NORTH	2232 GALLATIN PIKE NORTH	37115	1981 	36.2641	-86.7057
4495 KEITH ST N.W.	4495 KEITH ST N.W.	37312	1981 	35.2195	-84.8649
2530 WEST JACKSON AVENUE	2530 WEST JACKSON AVENUE	38655	1981 	34.345	-89.5074
1501 HWY 14 EAST	1501 HWY 14 EAST	36703	1981 	32.4235	-86.9846
5031 FREDERICA STREET	5031 FREDERICA STREET	42301	1981 	37.7533	-87.1742
1859 BYPASS RD	1859 BYPASS RD	40391	1981 	37.9822	-84.1702
1000 SO. STATE STREET	1000 SO. STATE STREET	38614	1981 	34.1961	-90.5944
100 WAL-MART DRIVE	100 WAL-MART DRIVE	42701	1981 	37.7043	-85.864
4424 LEBANON PIKE	4424 LEBANON PIKE	37076	1981 	36.1805	-86.6011
2345 HAPPY VALLEY ROAD	2345 HAPPY VALLEY ROAD	42141	1981 	36.9708	-85.9123
24833 JOHNT REIDPRKW	24833 JOHNT REIDPRKW	35768	1981 	34.7123	-86.0839
602 SHELIA STREET	602 SHELIA STREET	72390	1981 	34.5463	-90.6587
1501 SKYLAND BLVD E	1501 SKYLAND BLVD E	35405	1981 	33.1492	-87.523
2302 HWY 82 WEST	2302 HWY 82 WEST	38930	1981 	33.5287	-90.1766
820 EASTERN BYPASS	820 EASTERN BYPASS	40475	1981 	37.746	-84.2843
301 LEONARDWOOD DRIVE	301 LEONARDWOOD DRIVE	40601	1981 	38.2016	-84.8694
1735 SOUTH PARK STREET	1735 SOUTH PARK STREET	30117	1981 	33.5885	-85.1062
1420 US 231 SOUTH	1420 US 231 SOUTH	36081	1981 	31.8528	-85.9231
2643 HWY 280 WEST	2643 HWY 280 WEST	35010	1981 	32.9034	-85.9267
109 DAVIS ROAD	109 DAVIS ROAD	30125	1981 	34.0102	-85.2576
3795 E. JOHN ROWAN BLVD	3795 E. JOHN ROWAN BLVD	40004	1981 	37.8111	-85.4616
41301 U.S. HWY 280	41301 U.S. HWY 280	35150	1981 	33.1858	-86.2511
969 US HWY 80 WEST	969 US HWY 80 WEST	36732	1981 	32.4955	-87.8452
3501 20TH AV	3501 20TH AV	36854	1981 	32.7777	-85.1762
600 BOLL WEEVIL CIRCLE	600 BOLL WEEVIL CIRCLE	36330	1981 	31.3258	-85.8412
2675 DECHERD BLVD	2675 DECHERD BLVD	37398	1981 	35.1928	-86.1405
120 SAM WALTON DRIVE	120 SAM WALTON DRIVE	42276	1981 	36.8606	-86.8817
1334 NO. ELLINGTON PARKWAY	1334 NO. ELLINGTON PARKWAY	37091	1981 	35.4614	-86.7792
190 HWY 641 NORTH	190 HWY 641 NORTH	38320	1981 	36.0503	-88.1014
US HWY 441 HWY 25E	US HWY 441 HWY 25E	40965	1981 	36.6172	-83.7219
1537 HWY 231 SOUTH	1537 HWY 231 SOUTH	36360	1981 	31.4471	-85.6291
911 HWY 321 NORTH	911 HWY 321 NORTH	37771	1981 	35.8155	-84.293
1025 GLENWOOD DRIVE	1025 GLENWOOD DRIVE	71291	1982 	32.5269	-92.1599
2200 BRIARCREST DRVE	2200 BRIARCREST DRVE	77802	1982 	30.6553	-96.3406
2223 SOUTH LOOP 256	2223 SOUTH LOOP 256	75801	1982 	31.7795	-95.6333
633 HIGHWAY 82 WEST	633 HIGHWAY 82 WEST	38751	1982 	33.4514	-90.6582
1359 WEST 2ND STREET	1359 WEST 2ND STREET	72958	1982 	34.9073	-94.1362
1700 EAST FIRST STREET	1700 EAST FIRST STREET	74834	1982 	35.7022	-96.8896
2600 MIDLAND BLVD	2600 MIDLAND BLVD	72904	1982 	35.4062	-94.391
515 E LOOP 281	515 E LOOP 281	75605	1982 	32.5577	-94.7435
1015 HWY 80	1015 HWY 80	78666	1982 	29.8769	-97.9467
2204 SOUTH FIFTH ST	2204 SOUTH FIFTH ST	71446	1982 	31.1387	-93.2275
8585 MEMORIAL BLVD	8585 MEMORIAL BLVD	77642	1982 	29.9216	-93.9269
660 EAST MADISON	660 EAST MADISON	38851	1982 	33.9042	-88.9671
1401 WEST HWY 100	1401 WEST HWY 100	78578	1982 	26.0804	-97.2502
106 S RED RIVER EXPRESSWAY	106 S RED RIVER EXPRESSWAY	76354	1982 	34.0852	-98.5716
2310 N MAIN	2310 N MAIN	70582	1982 	30.1485	-91.8003
1501 K STREET	1501 K STREET	68352	1982 	40.1514	-97.2037
2003 EAST 1ST ST	2003 EAST 1ST ST	67124	1982 	37.6427	-98.7539
2700 CENTRAL FREEWAY	2700 CENTRAL FREEWAY	76305	1982 	33.9965	-98.5178
800 S US HWY 81/287	800 S US HWY 81/287	76234	1982 	33.263	-97.5566
1304 EAST MAIN STREET	1304 EAST MAIN STREET	62454	1982 	39.0047	-87.7495
1415 7TH STREET SOUTH	1415 7TH STREET SOUTH	35045	1982 	32.8345	-86.6436
30 WALNUT STREET	30 WALNUT STREET	35034	1982 	32.9152	-87.2149
4691 STATE HWY 121	4691 STATE HWY 121	75056	1982 	33.0814	-96.8896
7401 INTERSTATE 30	7401 INTERSTATE 30	75402	1982 	33.0824	-96.0898
12495 STATE RTE 143	12495 STATE RTE 143	62249	1982 	38.752	-89.6748
2517 FRANKLIN ST	2517 FRANKLIN ST	62231	1982 	38.6234	-89.3637
2200 HIGHWAY 36 SOUTH	2200 HIGHWAY 36 SOUTH	77474	1982 	29.7764	-96.1647
2401 HWY 35 NORTH	2401 HWY 35 NORTH	78382	1982 	28.0477	-97.0482
1133 E GEN'L CAVAZOS BLVD	1133 E GEN'L CAVAZOS BLVD	78363	1982 	27.4965	-97.8681
103 19TH STREET	103 19TH STREET	78861	1982 	29.3795	-99.1267
3315 SOUTH CAMPBELL	3315 SOUTH CAMPBELL	65807	1982 	37.1684	-93.313
1801 ELIZABETHTOWN ROAD	1801 ELIZABETHTOWN ROAD	42754	1982 	37.4798	-86.3073
2410 DODSON ST	2410 DODSON ST	78840	1982 	29.4043	-100.881
6235 WESTPORT AVE	6235 WESTPORT AVE	71129	1982 	32.4207	-93.8877
9550 MANSFIELD RD	9550 MANSFIELD RD	71118	1982 	32.3973	-93.8043
405 NIFONG BLVD	405 NIFONG BLVD	65201	1982 	38.9268	-92.29
4001 NORTH 23RD	4001 NORTH 23RD	78504	1982 	26.2627	-98.2308
1007 NORTH DOUGLAS	1007 NORTH DOUGLAS	63863	1982 	36.5693	-89.9742
150 COMMERCE DRIVE	150 COMMERCE DRIVE	62837	1982 	38.3746	-88.3574
3500 W ALTON GLOOR BLVD	3500 W ALTON GLOOR BLVD	78520	1982 	25.9283	-97.5162
2501 WEST WHEELER	2501 WEST WHEELER	78336	1982 	27.9158	-97.1544
496 SOUTH BIBB ST.	496 SOUTH BIBB ST.	78852	1982 	28.7162	-100.481
400 SOUTH BYPASS 35	400 SOUTH BYPASS 35	77511	1982 	29.4115	-95.2448
2201 NORTH SAINT MARY	2201 NORTH SAINT MARY	78102	1982 	28.4262	-97.7481
3829 US HWY 77	3829 US HWY 77	78410	1982 	27.8466	-97.5944
534 10TH STREET	534 10TH STREET	78114	1982 	29.1509	-98.1793
1604 WEST MARKET ST.	1604 WEST MARKET ST.	38008	1982 	35.2554	-88.9875
1515 SOUTH LOOP 288	1515 SOUTH LOOP 288	76208	1982 	33.1984	-97.0608
133 ARKANSAS BLVD	133 ARKANSAS BLVD	71854	1982 	33.4286	-93.9924
3415 US 14	3415 US 14	70607	1982 	30.1299	-93.1963
1821 SOUTH PADRE ISLAND DR	1821 SOUTH PADRE ISLAND DR	78416	1982 	27.7524	-97.4347
150 NORTH BECKLEY	150 NORTH BECKLEY	75146	1982 	32.5901	-96.7589
1002 NORTH WELLS	1002 NORTH WELLS	77957	1982 	28.9668	-96.6594
2701 SOUTH IH-35	2701 SOUTH IH-35	78664	1982 	30.5144	-97.6555
9334 DAYTON PIKE	9334 DAYTON PIKE	37379	1982 	35.2697	-85.1623
2500 NORTH MAIN	2500 NORTH MAIN	73521	1982 	34.6388	-99.3179
US 36 & 151 SHETLAND DRIVE	US 36 & 151 SHETLAND DRIVE	62363	1982 	39.6063	-90.7864
101 DETTRO DRIVE	101 DETTRO DRIVE	61938	1982 	39.4749	-88.3742
1903 COBBS FORD RD	1903 COBBS FORD RD	36066	1982 	32.4594	-86.4275
1940 PAT THOMAS PKWY	1940 PAT THOMAS PKWY	32351	1982 	30.5736	-84.6147
1025 BULLSBORO DR	1025 BULLSBORO DR	30265	1982 	33.4009	-84.7121
2530 DAVID H MCLEOD BLVD	2530 DAVID H MCLEOD BLVD	29501	1982 	34.1957	-79.8098
1481 US HWY 17 NORTH	1481 US HWY 17 NORTH	29464	1982 	32.8135	-79.859
4525 HWY 411	4525 HWY 411	37354	1983 	35.5063	-84.3574
303 INTERSTATE DR	303 INTERSTATE DR	70546	1983 	30.2425	-92.6638
1407 LOOP 336 WEST	1407 LOOP 336 WEST	77304	1983 	30.3315	-95.507
1405 EAST TYLER	1405 EAST TYLER	75751	1983 	32.184	-95.8462
1750 S. BROADWAY	1750 S. BROADWAY	75482	1983 	33.1438	-95.601
5801 MAIN STREET	5801 MAIN STREET	70791	1983 	30.6556	-91.1402
4999 TWIN CITY HWY	4999 TWIN CITY HWY	77642	1983 	29.9216	-93.9269
1350 NORTH MAIN	1350 NORTH MAIN	77662	1983 	30.143	-94.008
9218 HWY 278 NE	9218 HWY 278 NE	30014	1983 	33.5829	-83.8461
10 WEST SECOND	10 WEST SECOND	62557	1983 	39.3928	-89.0819
US HWY 290/2374 E AUSTIN	US HWY 290/2374 E AUSTIN	78942	1983 	30.1822	-96.9317
2805 SO. HWY 36	2805 SO. HWY 36	76528	1983 	31.4321	-97.726
3300 IOWA STREET	3300 IOWA STREET	66046	1983 	38.9323	-95.2251
37000 HWY 3089	37000 HWY 3089	70346	1983 	30.1039	-91.001
12801 KANSAS AVENUE	12801 KANSAS AVENUE	66012	1983 	39.0657	-94.9045
10 CLINTON PLAZA HWY 54 WEST	10 CLINTON PLAZA HWY 54 WEST	61727	1983 	40.1455	-88.9678
2799 WEST THOMAS STREET	2799 WEST THOMAS STREET	70401	1983 	30.5179	-90.4725
10241 SOUTH PADRE ISLAND DRIVE	10241 SOUTH PADRE ISLAND DRIVE	78418	1983 	27.6334	-97.2679
5130 HINKLEVILLE ROAD	5130 HINKLEVILLE ROAD	42001	1983 	37.0665	-88.6569
650 KIMMEL RD	650 KIMMEL RD	47591	1983 	38.6688	-87.5079
2000 PARIS BYPASS	2000 PARIS BYPASS	40361	1983 	38.2125	-84.2365
1913 HWY 45 NORTH	1913 HWY 45 NORTH	39701	1983 	33.4921	-88.4375
500 TAYLORSVILLE RD	500 TAYLORSVILLE RD	40065	1983 	38.2115	-85.2166
2426 EAST OAK STREET	2426 EAST OAK STREET	71342	1983 	31.6548	-92.1287
5505 W OWEN K. GARRIOTT RD	5505 W OWEN K. GARRIOTT RD	73703	1983 	36.4027	-97.9284
16759 HWY 3235	16759 HWY 3235	70354	1983 	29.4351	-90.3048
2103 MILAM STREET	2103 MILAM STREET	78934	1983 	29.7121	-96.5613
6702 SEAWALL BLVD	6702 SEAWALL BLVD	77551	1983 	29.2799	-94.8268
1125 NORTH PINE	1125 NORTH PINE	70634	1983 	30.8359	-93.2707
US HWY 50 & HWY 1	US HWY 50 & HWY 1	62839	1983 	38.6678	-88.4886
224 WEST PARK SHOP CTR	224 WEST PARK SHOP CTR	40342	1983 	38.0125	-84.9408
1216 JUNCTION HWY	1216 JUNCTION HWY	78028	1983 	30.0425	-99.1515
400 SHALLOWFORD ROAD	400 SHALLOWFORD ROAD	30504	1983 	34.2744	-83.87
201 WEST MARCY	201 WEST MARCY	79720	1983 	32.2165	-101.453
2330 HIGHWAY 19	2330 HIGHWAY 19	28906	1983 	35.0913	-84.0902
1200 WEST MAIN	1200 WEST MAIN	75156	1983 	32.2899	-96.11
951 EAST STATE HWY 152	951 EAST STATE HWY 152	73064	1983 	35.3881	-97.7363
1550 RIVERSTONE PWKY	1550 RIVERSTONE PWKY	30114	1983 	34.2285	-84.504
900 SOUTH COLLEGE	900 SOUTH COLLEGE	40330	1983 	37.7739	-84.8581
423 W LOOP 436	423 W LOOP 436	75633	1983 	32.1452	-94.3126
337 N SUNSET	337 N SUNSET	78119	1983 	28.7793	-97.8563
3706 DIANN MARIE ROAD	3706 DIANN MARIE ROAD	40241	1983 	38.3056	-85.5842
1801 N VELASCO	1801 N VELASCO	77515	1983 	29.1687	-95.4454
2911 53RD AVENUE EAST	2911 53RD AVENUE EAST	34203	1983 	27.4484	-82.5232
6410 I-45	6410 I-45	77568	1983 	29.3667	-94.9739
2730 NORTHWEST AVE	2730 NORTHWEST AVE	71730	1983 	33.2185	-92.6491
308 N AIRLINE HWY	308 N AIRLINE HWY	70737	1983 	30.2292	-90.9225
1205 E ADMIRAL DOYLE	1205 E ADMIRAL DOYLE	70560	1983 	29.9755	-91.8407
1229 NE EVANGELINE THRUWAY	1229 NE EVANGELINE THRUWAY	70501	1983 	30.2334	-92.0096
4350 SOUTHWEST DR	4350 SOUTHWEST DR	79606	1983 	32.3604	-99.7989
1650 STATE HWY 351	1650 STATE HWY 351	79601	1983 	32.5005	-99.698
4210 JOHN BEN SHEPHERD PKWY	4210 JOHN BEN SHEPHERD PKWY	79762	1983 	31.8904	-102.354
2649 NW 13TH STREET	2649 NW 13TH STREET	32609	1983 	29.7139	-82.2959
2050 NORTH MALL BLVD	2050 NORTH MALL BLVD	71301	1983 	31.2945	-92.4602
973 HWY 90 EAST	973 HWY 90 EAST	70380	1983 	29.6948	-91.1825
880 N HWY 190	880 N HWY 190	70433	1983 	30.4708	-90.1049
1633 MARTIN LUTHER KING BLVD	1633 MARTIN LUTHER KING BLVD	70360	1983 	29.5934	-90.7475
1629 EAST CRESSWELL LANE	1629 EAST CRESSWELL LANE	70570	1983 	30.531	-92.0952
7500 EAST RENO	7500 EAST RENO	73110	1983 	35.4576	-97.3985
240 MANCHESTER SQUARE	240 MANCHESTER SQUARE	40962	1983 	37.1643	-83.7667
5330 FM1640	5330 FM1640	77469	1983 	29.5842	-95.747
2602 JIM REDMAN PARKWAY	2602 JIM REDMAN PARKWAY	33566	1983 	28.0138	-82.1169
630 COLLINS HILL RD	630 COLLINS HILL RD	30045	1983 	33.9491	-83.9857
3800 LOVINGTON HWY	3800 LOVINGTON HWY	88240	1983 	32.7078	-103.166
39142 NATCHEZ DRIVE	39142 NATCHEZ DRIVE	70461	1983 	30.2667	-89.7305
5610 SAN BERNARDO AVE	5610 SAN BERNARDO AVE	78041	1983 	27.5422	-99.4923
2101 VETERANS BLVD	2101 VETERANS BLVD	31021	1983 	32.5264	-82.9338
2425 MEMORIAL DRIVE	2425 MEMORIAL DRIVE	31501	1983 	31.2201	-82.3513
2301 INDUSTRIAL ROAD	2301 INDUSTRIAL ROAD	66801	1983 	38.4105	-96.1974
2900 SOUTH 9TH ST	2900 SOUTH 9TH ST	67401	1983 	38.8279	-97.6155
3003 NORTH HWY 61	3003 NORTH HWY 61	52761	1983 	41.4134	-91.0061
4201 N BELT HIGHWAY	4201 N BELT HIGHWAY	64506	1983 	39.7874	-94.8094
1410 E. MAIN ST.	1410 E. MAIN ST.	76448	1983 	32.3987	-98.7959
8551 WHITFIELD AVE	8551 WHITFIELD AVE	35094	1983 	33.5307	-86.5551
2400 VETERANS MEMORIAL PRKWY	2400 VETERANS MEMORIAL PRKWY	32763	1983 	28.9459	-81.3051
6100 WEST RENO AVE	6100 WEST RENO AVE	73127	1983 	35.4815	-97.6423
3801 WEST HWY 31	3801 WEST HWY 31	75110	1983 	32.0782	-96.4461
207 S MEMORIAL DRIVE	207 S MEMORIAL DRIVE	74112	1983 	36.1484	-95.9084
1414 PARKWAY	1414 PARKWAY	37862	1983 	35.8187	-83.592
